№;Номер;Наименование;Цена руб (Бадин);Цена тг (Астана);Ед. измерения;Цена;Остаток;Продано;Купить;Заявка;Заказ;Цена общая;Цена + 20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;3500290;Итого;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Б;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;2103-8201008;Зеркало в салон;;380;шт;500;0;;;;;0;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;2105-8212060;Знак решетки 2105                                                                                   ;;53;шт;100;2;;;;;200;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291;2106-8212060;Знак решетки 2106                                                                                   ;;166;шт;300;2;;;;;600;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;2107-8212060;Знак решетки 2107                                                                                   ;;45;шт;100;2;;;;;200;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;2108-8212060;Знак решетки 2108                                                                                   ;;75;шт;100;2;;;;;200;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;2110-8212064;Знак решетки 2110 (металлический);;200;шт;300;2;;;;;600;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;21214-8401216;Знак решетки 21214 н/об;;244;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;2190-8212204;Знак решетки 2190;;788;шт;1100;3;;;;;3300;1320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;8450000255;Знак решетки Ларгус;;1165;шт;1500;2;;;;;3000;1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;;К;;;;;0;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;1118-8402010;Капот 1118 АвтоВаз;;14313;шт;19000;0;;;;;0;22800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;2103-8402012;Капот 2103 Начало                               ;;9130;шт;11000;0;;;;;0;13200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;2105-8402012;Капот 2105 АвтоВаз;;9806;шт;13000;0;;;;;0;15600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;2107-8402012;Капот 2107 АвтоВаз                                                                                  ;;9020;шт;11000;0;;;;;0;13200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;2107-8402010;Капот 2107 Начало;;8495;шт;9500;0;;;;;0;11400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;21093-8402010;Капот 21093 Н.Челны                                                                                 ;;8511;шт;10500;0;;;;;0;12600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;2110-8402010;Капот 2110 Н.Челны                                                                                  ;;19645;шт;25000;0;;;;;0;30000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;2114-8402010Челны;Капот 2114 Н.Челны                                                                                  ;;13093;шт;15000;0;;;;;0;18000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;2114-8402010 ВАЗ;Капот 2114 АвтоВАЗ;;19476;шт;20000;0;;;;;0;24000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;21213-840201200;Капот 21213 АвтоВаз                                                                                 ;;28320;шт;35000;0;;;;;0;42000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;2123-8402010-00;Капот 2123 АвтоВаз                                                                                  ;;47338;шт;45000;0;;;;;0;54000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;2170-8402010-01;Капот 2170 АвтоВаз ;;23705;шт;37000;0;;;;;0;44400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;2170-8402010;Капот 2170 Начало;;25252;шт;25000;0;;;;;0;30000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;2190-8402010-77;Капот 2190, Калига-2 АвтоВаз ;;16221;шт;20000;0;;;;;0;24000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;6001546685-00;Капот Ларгус Рено Групп;;39273;шт;48000;0;;;;;0;57600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;6001546685;Капот Ларгус АПИ дубликат;;18144;шт;25000;0;;;;;0;30000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;2170-3716139-00;Катафот заднего бампера 2170 ДААЗ лев;;254;шт;400;2;;;;;800;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;2170-3716138-00;Катафот заднего бампера 2170 ДААЗ пр;;254;шт;400;2;;;;;800;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;2172-3716139/38;Катафот заднего бампера 2172-21704 13год;;519;шт;800;2;;;;;1600;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;1119-3716144-1;Катафот заднего бампера 2171 ДААЗ лев;100;500;шт;600;2;;;;;1200;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;1119-3716144;Катафот заднего бампера 2171 ДААЗ пр;100;500;шт;600;2;;;;;1200;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;2192-3716139-00;Катафот заднего бампера 2192 ДААЗ лев;;441;шт;700;1;;;;;700;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321;2192-3716138-00;Катафот заднего бампера 2192 ДААЗ пр;;377;шт;700;1;;;;;700;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;2111-3716139-00;Катафот заднего бампера 2111 лев;;260;шт;400;1;;;;;400;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;2111-3716138-00;Катафот заднего бампера 2111 пр;;271;шт;400;1;;;;;400;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;8200751779;Катафот заднего бампера Ларгус лев;;1589;шт;2000;0;;;;;0;2400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;8200751778;Катафот заднего бампера Ларгус пр;;1589;шт;2000;1;;;;;2000;2400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326;2110-8212526без;Катафот задний 2110 (без надписи);;1892;шт;2500;1;;;;;2500;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;2110-8212526;Катафот задний 2110 (с надписью);;1878;шт;2800;0;;;;;0;3360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;2111-8212526;Катафот задний 2111 ;300;1947;шт;2800;1;;;;;2800;3360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;2111-8212526-н;Катафот задний 2111 (с надписью);;2147;шт;3000;1;;;;;3000;3600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;2115-8212526;Катафот задний 2115 (с надписью);;1836;шт;2500;1;;;;;2500;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;1118-3710010-10;Клавиша 1118 аварийной сигнализации Авар 379.3710-01М;;378;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;1118-3710990-00;Клавиша 1118 автоматического освещения ;;357;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;1118-3710060;Клавиша 1118 кондиционера;;308;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;1118-3710020-02;Клавиша 1118 обогрев задн стекла;;241;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;1118-3710020;Клавиша 1118 обогрев задн стекла Авар 991.3710-07.20;;349;шт;500;0;;;;;0;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;1118-3710090-00;Клавиша 1118 обогрев лобового стекла ;;366;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;1118;Клавиша 1118 противотуманных фар пер Авар 991.3710-07.06;;299;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;1118-3709613-11;Клавиша 1118 стеклоподъемника ;;542;шт;800;2;;;;;1600;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;1118-3709613-10;Клавиша 1118 стеклоподъемника ;;649;шт;800;2;;;;;1600;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;1118-37098;Клавиша 1118 стеклоп 2кл блокир дв (блок) Авар 351.3769;;1904;шт;2500;1;;;;;2500;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;1118-37098;Клавиша 1118 стеклоп 2кл упр зерк-ми блокир дв (блок) Авар 352.3769;;2856;шт;3800;0;;;;;0;4560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;2105-3710010-03;Клавиша 2105 аварийной сигнализации Авар 245.3710-02 6ти конт;;396;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;2105-3710010-03;Клавиша 2105 аварийной сигнализации Авар 245.3710-02 7ти конт;;396;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;2105-3709607-01-О;Клавиша 2105 обогрева задн стекла 26.3710-22.22А без подсветки 4х к;;193;шт;300;2;;;;;600;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;2105-3709608-01;Клавиша 2105 печки 147.01312 3х к;;93;шт;200;4;;;;;800;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;2105-3710020;Клавиша 2105 противотуманного фонаря 2х к ;;189;шт;300;3;;;;;900;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;2103-3709609;Клавиша 2106 печки;;131;шт;200;2;;;;;400;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;2106-3709600;Клавиша 2106 света 343.0343 3х к;;201;шт;300;3;;;;;900;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;2107-3709607-01;Клавиша 2107 обогрева задн стекла с подсветкой 4х к;;148;шт;300;2;;;;;600;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;2107-3710020;Клавиша 2107 противотуманной фары с подстветкой;;235;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;2108-3709600-01;Клавиша 2108 аварийки;;343;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;2108;Клавиша 2108 обогрева сидений Авар 375.3710-06.09М;;235;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;2108-3709600-02;Клавиша 2108 обогрева стекла Авар 376.3710-04.04М;;255;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;21093-3710030;Клавиша 2108 противотуманного фонаря задн Авар 376.3710-04.02М;;303;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;2110-3710010-01;Клавиша 2110 аварийной сигнализаци в консоль Авар 378.3710-05.03м;;497;шт;700;2;;;;;1400;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;2110-3710010-0;Клавиша 2110 кондиционера;;410;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;2110-3710020-01;Клавиша 2110 обогрева задн стекла Авар 377.3710-04.03М;;322;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;2110-3709710;Клавиша 2110 обогрева сидения Авар 17.3763;;1530;шт;2000;1;;;;;2000;2400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;2110-3710030-01;Клавиша 2110 противотуманного фонаря задн Авар 377.3710-08.02М;;256;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;2110-3710040;Клавиша 2110 противотуманного фонаря пер Авар 377.3710-04.01М;;322;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;2110;Клавиша 2110 сигнала;;268;шт;400;2;;;;;800;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;2110-3710050-01;Клавиша 2110 циркуляции воздуха Авар 378.3710-04.02М;;304;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;2114-3710010;Клавиша 2115 аварийная Авар 245.3710-2д;;428;шт;600;2;;;;;1200;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;2114-3710010н/об;клавиша аварийки 2115 н/об;;238;шт;600;2;;;;;1200;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;2114-3709600;Клавиша 2115 габаритов/ближний свет/883.3709;;843;шт;1000;3;;;;;3000;1200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;2115;Клавиша 2115 кондиционер 75.3710-02.06;;283;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;2114-3710020;Клавиша 2115 обогрева задн стекла 757.3710-07.04а;;250;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;2114-3710619-04;Клавиша 2115 обогрева сидения 757.3710-07.05а;;332;шт;500;4;;;;;2000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;21213-3709609-11;Клавиша 21213 противотуманного фонаря задн;;98;шт;200;0;;;;;0;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;21214-3709607-00;Клавиша 21214 обогрева задн стекла;;217;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;2123-3710010-;Клавиша 2123 аварийной сигнализации Авар 379.3710М;;592;шт;800;2;;;;;1600;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;2123-3710010-;Клавиша 2123 корректор фар Авар 23.3769;;1299;шт;1700;1;;;;;1700;2040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;2170-3710010-00;Клавиша 2170 аварийки;;512;шт;700;2;;;;;1400;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;2170-3710020-01;Клавиша 2170 обогрева задн стекла Авар 995.3710-07.20;;347;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;2170-3709710-00;Клавиша 2170 обогрева сидения Авар 171.3763;;1836;шт;2500;1;;;;;2500;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;2170;Клавиша 2170 противотуманных фар пер Авар 995.3710-07.06;;355;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;2170-3710050-02;Клавиша 2170 рециркуляции воздуха Авар 995.3710-11.46;;434;шт;700;3;;;;;2100;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;2170-3709613-01;Клавиша 2170 стеклоподъемника 1шт;;306;шт;600;2;;;;;1200;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;2190-3709613-00;Клавиша 2190 стеклоподъемника;;460;шт;800;2;;;;;1600;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;2192-3710010-00;Клавиша 2192 аварийка;;354;шт;700;2;;;;;1400;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;77728;Ключ 3 в 1 натяж ГРМ+рейка 2108 Сервис ключ;;377;шт;600;2;;;;;1200;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;77729;Ключ 3 в 1 натяж ГРМ+рейка 2112 Сервис ключ;;403;шт;600;2;;;;;1200;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;2108-3901111-04;Ключ рейки 2108-2109;;133;шт;300;1;;;;;300;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;2110-ключ;Ключ рейки 2110-2112;;132;шт;300;1;;;;;300;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;2103-6105125;Кнопка двери 2103                                                                                   ;;18;шт;50;12;;;;;600;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;2101-6105125;Кнопка двери НИКИЛЬ 2101-2107 (4 шт.)                                   ;;575;кт;800;2;;;;;1600;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;2109-6105125;Кнопка двери НИКИЛЬ 2109, 2114 (4 шт.);;647;кт;1000;1;;;;;1000;1200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;2110-6105125;Кнопка двери НИКИЛЬ 2110 (4 шт.);;647;кт;1000;2;;;;;2000;1200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;2101-3710200-блис;Кнопка-включатель света в салоне 2101 /+рез. прокл./ блистер;;99;шт;150;0;;;;;0;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;2101-3710200;Кнопка-включатель света в салоне 2101-08;;62;шт;100;0;;;;;0;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;2115-3710200-00;Кнопка-включатель света в салоне 2115;;94;шт;150;5;;;;;750;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;0180040300;Коврик багажника 1117;;979;шт;2000;2;;;;;4000;2400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;0180040100;Коврик багажника 1118;;1006;шт;2000;1;;;;;2000;2400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;0180040200;Коврик багажника 1119;;979;шт;2000;1;;;;;2000;2400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;0180020100;Коврик багажника 2104;;1092;шт;2000;1;;;;;2000;2400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
